Term,NaturalCourt,Docket,CaseName,DecisionDate,Justice,VoteDescription,WinningParty
2024,1710,24-416,COMMISSIONER OF INTERNAL REVENUE v. ZUCH,6/12/2025,NMGorsuch,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-416,COMMISSIONER OF INTERNAL REVENUE v. ZUCH,6/12/2025,BMKavanaugh,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-416,COMMISSIONER OF INTERNAL REVENUE v. ZUCH,6/12/2025,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-416,COMMISSIONER OF INTERNAL REVENUE v. ZUCH,6/12/2025,KBJackson,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-297,MAHMOUD v. TAYLOR,6/27/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-297,MAHMOUD v. TAYLOR,6/27/2025,CThomas,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-297,MAHMOUD v. TAYLOR,6/27/2025,SAAlito,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-297,MAHMOUD v. TAYLOR,6/27/2025,SSotomayor,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-297,MAHMOUD v. TAYLOR,6/27/2025,EKagan,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-297,MAHMOUD v. TAYLOR,6/27/2025,NMGorsuch,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-297,MAHMOUD v. TAYLOR,6/27/2025,BMKavanaugh,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-297,MAHMOUD v. TAYLOR,6/27/2025,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-297,MAHMOUD v. TAYLOR,6/27/2025,KBJackson,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-7,DIAMOND ALTERNATIVE ENERGY LLC v. ENVIRONMENTAL PROTECTION AGENCY,6/20/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-7,DIAMOND ALTERNATIVE ENERGY LLC v. ENVIRONMENTAL PROTECTION AGENCY,6/20/2025,CThomas,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-7,DIAMOND ALTERNATIVE ENERGY LLC v. ENVIRONMENTAL PROTECTION AGENCY,6/20/2025,SAAlito,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-7,DIAMOND ALTERNATIVE ENERGY LLC v. ENVIRONMENTAL PROTECTION AGENCY,6/20/2025,SSotomayor,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-7,DIAMOND ALTERNATIVE ENERGY LLC v. ENVIRONMENTAL PROTECTION AGENCY,6/20/2025,EKagan,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-7,DIAMOND ALTERNATIVE ENERGY LLC v. ENVIRONMENTAL PROTECTION AGENCY,6/20/2025,NMGorsuch,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-7,DIAMOND ALTERNATIVE ENERGY LLC v. ENVIRONMENTAL PROTECTION AGENCY,6/20/2025,BMKavanaugh,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-7,DIAMOND ALTERNATIVE ENERGY LLC v. ENVIRONMENTAL PROTECTION AGENCY,6/20/2025,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-7,DIAMOND ALTERNATIVE ENERGY LLC v. ENVIRONMENTAL PROTECTION AGENCY,6/20/2025,KBJackson,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-320,SOTO v. UNITED STATES,6/12/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-320,SOTO v. UNITED STATES,6/12/2025,CThomas,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-320,SOTO v. UNITED STATES,6/12/2025,SAAlito,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-320,SOTO v. UNITED STATES,6/12/2025,SSotomayor,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-320,SOTO v. UNITED STATES,6/12/2025,EKagan,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-320,SOTO v. UNITED STATES,6/12/2025,NMGorsuch,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-320,SOTO v. UNITED STATES,6/12/2025,BMKavanaugh,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-320,SOTO v. UNITED STATES,6/12/2025,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-320,SOTO v. UNITED STATES,6/12/2025,KBJackson,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-249,"A.J.T. v. OSSEO AREA SCHOOLS, INDEPENDENT SCHOOL DISTRICT NO. 279",6/12/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-249,"A.J.T. v. OSSEO AREA SCHOOLS, INDEPENDENT SCHOOL DISTRICT NO. 279",6/12/2025,CThomas,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-249,"A.J.T. v. OSSEO AREA SCHOOLS, INDEPENDENT SCHOOL DISTRICT NO. 279",6/12/2025,SAAlito,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-249,"A.J.T. v. OSSEO AREA SCHOOLS, INDEPENDENT SCHOOL DISTRICT NO. 279",6/12/2025,SSotomayor,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-249,"A.J.T. v. OSSEO AREA SCHOOLS, INDEPENDENT SCHOOL DISTRICT NO. 279",6/12/2025,EKagan,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-249,"A.J.T. v. OSSEO AREA SCHOOLS, INDEPENDENT SCHOOL DISTRICT NO. 279",6/12/2025,NMGorsuch,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-249,"A.J.T. v. OSSEO AREA SCHOOLS, INDEPENDENT SCHOOL DISTRICT NO. 279",6/12/2025,BMKavanaugh,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-249,"A.J.T. v. OSSEO AREA SCHOOLS, INDEPENDENT SCHOOL DISTRICT NO. 279",6/12/2025,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-249,"A.J.T. v. OSSEO AREA SCHOOLS, INDEPENDENT SCHOOL DISTRICT NO. 279",6/12/2025,KBJackson,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-362,MARTIN v. UNITED STATES,6/12/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-362,MARTIN v. UNITED STATES,6/12/2025,CThomas,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-362,MARTIN v. UNITED STATES,6/12/2025,SAAlito,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-362,MARTIN v. UNITED STATES,6/12/2025,SSotomayor,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-362,MARTIN v. UNITED STATES,6/12/2025,EKagan,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-362,MARTIN v. UNITED STATES,6/12/2025,NMGorsuch,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-362,MARTIN v. UNITED STATES,6/12/2025,BMKavanaugh,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-362,MARTIN v. UNITED STATES,6/12/2025,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-362,MARTIN v. UNITED STATES,6/12/2025,KBJackson,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-304,LABORATORY CORPORATION OF AMERICA HOLDINGS v. DAVIS,6/5/2025,JGRoberts,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-304,LABORATORY CORPORATION OF AMERICA HOLDINGS v. DAVIS,6/5/2025,CThomas,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-304,LABORATORY CORPORATION OF AMERICA HOLDINGS v. DAVIS,6/5/2025,SAAlito,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-304,LABORATORY CORPORATION OF AMERICA HOLDINGS v. DAVIS,6/5/2025,SSotomayor,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-304,LABORATORY CORPORATION OF AMERICA HOLDINGS v. DAVIS,6/5/2025,EKagan,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-304,LABORATORY CORPORATION OF AMERICA HOLDINGS v. DAVIS,6/5/2025,NMGorsuch,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-304,LABORATORY CORPORATION OF AMERICA HOLDINGS v. DAVIS,6/5/2025,BMKavanaugh,Dissent,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-304,LABORATORY CORPORATION OF AMERICA HOLDINGS v. DAVIS,6/5/2025,ACBarrett,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-304,LABORATORY CORPORATION OF AMERICA HOLDINGS v. DAVIS,6/5/2025,KBJackson,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-394,OKLAHOMA STATEWIDE CHARTER SCHOOL BOARD v. DRUMMOND,5/22/2025,JGRoberts,Equally divided vote,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-394,OKLAHOMA STATEWIDE CHARTER SCHOOL BOARD v. DRUMMOND,5/22/2025,CThomas,Equally divided vote,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-394,OKLAHOMA STATEWIDE CHARTER SCHOOL BOARD v. DRUMMOND,5/22/2025,SAAlito,Equally divided vote,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-394,OKLAHOMA STATEWIDE CHARTER SCHOOL BOARD v. DRUMMOND,5/22/2025,SSotomayor,Equally divided vote,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-394,OKLAHOMA STATEWIDE CHARTER SCHOOL BOARD v. DRUMMOND,5/22/2025,EKagan,Equally divided vote,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-394,OKLAHOMA STATEWIDE CHARTER SCHOOL BOARD v. DRUMMOND,5/22/2025,NMGorsuch,Equally divided vote,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-394,OKLAHOMA STATEWIDE CHARTER SCHOOL BOARD v. DRUMMOND,5/22/2025,BMKavanaugh,Equally divided vote,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-394,OKLAHOMA STATEWIDE CHARTER SCHOOL BOARD v. DRUMMOND,5/22/2025,ACBarrett,,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24-394,OKLAHOMA STATEWIDE CHARTER SCHOOL BOARD v. DRUMMOND,5/22/2025,KBJackson,Equally divided vote,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,24A884,"TRUMP, PRESIDENT OF THE UNITED STATES v. CASA, INC.",6/27/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24A884,"TRUMP, PRESIDENT OF THE UNITED STATES v. CASA, INC.",6/27/2025,CThomas,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24A884,"TRUMP, PRESIDENT OF THE UNITED STATES v. CASA, INC.",6/27/2025,SAAlito,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24A884,"TRUMP, PRESIDENT OF THE UNITED STATES v. CASA, INC.",6/27/2025,SSotomayor,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24A884,"TRUMP, PRESIDENT OF THE UNITED STATES v. CASA, INC.",6/27/2025,EKagan,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24A884,"TRUMP, PRESIDENT OF THE UNITED STATES v. CASA, INC.",6/27/2025,NMGorsuch,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24A884,"TRUMP, PRESIDENT OF THE UNITED STATES v. CASA, INC.",6/27/2025,BMKavanaugh,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24A884,"TRUMP, PRESIDENT OF THE UNITED STATES v. CASA, INC.",6/27/2025,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24A884,"TRUMP, PRESIDENT OF THE UNITED STATES v. CASA, INC.",6/27/2025,KBJackson,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-167,HAMM v. SMITH,11/4/2024,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-167,HAMM v. SMITH,11/4/2024,CThomas,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-167,HAMM v. SMITH,11/4/2024,SAAlito,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-167,HAMM v. SMITH,11/4/2024,SSotomayor,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-167,HAMM v. SMITH,11/4/2024,EKagan,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-167,HAMM v. SMITH,11/4/2024,NMGorsuch,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-167,HAMM v. SMITH,11/4/2024,BMKavanaugh,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-167,HAMM v. SMITH,11/4/2024,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-167,HAMM v. SMITH,11/4/2024,KBJackson,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-6573,ANDREW v. WHITE,1/21/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-6573,ANDREW v. WHITE,1/21/2025,CThomas,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-6573,ANDREW v. WHITE,1/21/2025,SAAlito,Special concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-6573,ANDREW v. WHITE,1/21/2025,SSotomayor,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-6573,ANDREW v. WHITE,1/21/2025,EKagan,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-6573,ANDREW v. WHITE,1/21/2025,NMGorsuch,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-6573,ANDREW v. WHITE,1/21/2025,BMKavanaugh,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-6573,ANDREW v. WHITE,1/21/2025,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-6573,ANDREW v. WHITE,1/21/2025,KBJackson,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-809,GOLDEY v. FIELDS,6/30/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-809,GOLDEY v. FIELDS,6/30/2025,CThomas,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-809,GOLDEY v. FIELDS,6/30/2025,SAAlito,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-809,GOLDEY v. FIELDS,6/30/2025,SSotomayor,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,24-809,GOLDEY v. FIELDS,6/30/2025,EKagan,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
